BHK,Rent,Size,City,Bathroom,Area Type_Carpet Area,Area Type_Super Area,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Number,Total Floors
4,140000,2800,2,4,1,0,1,0,1,0,0,4
2,24000,150,2,1,0,1,1,0,1,0,1,2
1,20000,400,2,1,1,0,1,0,0,0,3,4
3,16000,100,2,2,0,1,1,0,0,0,3,4
1,15000,400,2,1,1,0,1,0,1,0,3,4
2,28500,900,2,2,1,0,1,0,1,0,0,4
3,30000,1350,2,3,0,1,0,1,1,0,1,7
1,16000,500,2,1,0,1,1,0,1,0,1,4
3,80000,1700,2,3,1,0,0,0,0,0,1,4
1,11000,400,2,1,1,0,1,0,0,1,2,4
2,21000,110,2,1,0,1,1,0,1,0,2,3
3,10500,1200,2,2,0,1,1,0,1,0,1,4
2,15000,50,2,2,1,0,1,0,1,0,2,4
3,16000,100,2,2,0,1,1,0,1,0,2,3
2,45000,1000,2,2,0,1,1,0,0,0,2,3
1,6000,63,2,1,0,1,1,0,0,0,4,4
3,40000,1800,2,2,0,1,1,0,1,0,0,3
2,36000,1440,2,2,1,0,0,0,1,0,2,3
2,12000,55,2,2,0,1,1,0,0,1,0,4
3,45000,1500,2,3,1,0,0,0,0,1,1,12
2,20000,400,2,1,0,1,1,0,0,1,3,1
3,10000,100,2,2,1,0,1,0,0,0,1,4
2,5000,500,2,1,0,1,1,0,0,1,1,3
2,8000,100,2,2,0,1,1,0,0,1,0,3
2,13000,455,2,1,0,1,1,0,0,1,1,4
2,15000,80,2,1,1,0,1,0,1,0,3,4
2,7500,450,2,1,0,1,1,0,0,1,0,2
1,6000,400,2,1,0,1,1,0,0,1,0,1
4,100000,300,2,4,0,1,1,0,0,1,1,3
2,12000,700,2,2,0,1,1,0,1,0,2,3
2,10000,600,2,2,0,1,1,0,1,0,4,5
2,10000,800,2,2,0,1,1,0,1,0,2,3
2,12000,950,2,2,0,1,1,0,0,1,2,3
2,15000,450,2,1,0,1,1,0,1,0,4,4
1,10000,450,2,1,1,0,1,0,0,1,1,3
2,12000,68,2,1,0,1,1,0,0,1,3,5
2,14500,850,2,2,1,0,1,0,0,1,2,4
2,18500,1000,2,2,0,1,1,0,1,0,3,4
1,24000,600,2,1,1,0,0,0,0,0,4,4
2,11000,65,2,1,0,1,1,0,0,1,0,4
3,52000,1700,2,3,1,0,0,0,1,0,1,1
3,70000,1800,2,3,1,0,1,0,1,0,0,4
2,12000,1000,2,1,0,1,1,0,1,0,3,4
2,22000,900,2,2,1,0,0,0,1,0,2,4
4,200000,2300,2,4,0,1,1,0,1,0,1,1
2,20000,75,2,2,0,1,1,0,0,1,1,3
3,45000,200,2,3,1,0,0,0,1,0,1,4
1,8000,200,2,1,1,0,0,0,0,1,2,4
1,8000,200,2,1,1,0,0,0,0,1,2,4
2,9500,450,2,1,1,0,1,0,1,0,3,4
2,25000,750,2,2,1,0,0,0,0,0,1,4
2,12000,400,2,1,1,0,0,0,0,1,1,4
2,24000,84,2,2,1,0,0,0,1,0,1,4
2,27000,90,2,2,0,1,1,0,0,1,2,3
2,18000,90,2,2,0,1,1,0,1,0,2,4
2,17000,500,2,2,0,1,1,0,1,0,1,3
2,15000,75,2,2,0,1,1,0,0,1,4,5
1,13000,512,2,1,1,0,1,0,0,0,1,3
3,70000,1500,2,3,1,0,0,0,1,0,1,3
1,14000,446,2,1,0,1,1,0,0,1,2,4
3,32000,1100,2,2,0,1,1,0,1,0,4,5
1,4000,125,2,1,0,1,1,0,0,1,1,2
3,100000,1800,2,3,0,1,1,0,0,0,3,5
3,20000,1300,2,2,0,1,1,0,0,1,1,4
3,30000,2000,2,2,0,1,0,1,1,0,7,10
2,150000,1200,2,2,1,0,0,0,0,0,2,3
3,19500,125,2,2,0,1,0,0,0,1,1,4
2,18000,730,2,2,1,0,1,0,0,1,2,3
2,25000,160,2,2,1,0,1,0,1,0,3,3
2,18000,1000,2,2,0,1,1,0,0,1,0,2
1,10000,450,2,1,0,1,1,0,0,0,1,5
2,12000,75,2,2,0,1,1,0,0,0,2,4
3,25000,2000,2,3,0,1,0,0,1,0,1,3
4,40000,2400,2,3,0,1,0,0,0,1,4,4
2,30000,1800,2,2,0,1,0,0,1,0,0,2
3,29000,1800,2,3,0,1,0,1,0,1,0,3
3,35000,2200,2,3,0,1,1,0,0,1,2,4
3,21000,2200,2,2,1,0,1,0,1,0,0,2
3,31000,900,2,2,1,0,1,0,1,0,3,4
2,8000,75,2,1,0,1,1,0,0,1,2,4
2,15500,75,2,2,0,1,1,0,1,0,2,4
3,32000,1800,2,3,1,0,1,0,1,0,3,4
3,30000,160,2,3,1,0,1,0,1,0,2,4
4,42000,2700,2,4,1,0,0,0,1,0,2,4
3,20500,1050,2,2,1,0,1,0,0,0,3,4
3,60000,1800,2,3,0,1,1,0,0,0,2,3
2,95000,2700,2,2,0,1,1,0,0,0,1,3
1,16000,499,2,1,1,0,0,1,1,0,2,3
1,8500,450,2,1,1,0,0,0,0,1,3,4
1,14000,60,2,1,0,1,1,0,0,1,3,4
3,140000,2200,2,3,0,1,1,0,0,1,0,3
2,8000,130,2,1,0,1,1,0,0,1,0,3
3,12500,650,2,1,0,1,1,0,1,0,3,4
2,14000,100,2,1,0,1,1,0,0,1,3,4
2,6000,45,2,1,0,1,1,0,0,1,2,3
2,10000,600,2,2,0,1,1,0,0,1,2,3
3,15000,800,2,1,0,1,1,0,0,1,0,4
3,8000,1500,2,3,1,0,1,0,0,1,1,1
1,10000,30,2,1,0,1,1,0,0,0,1,5
1,8500,55,2,1,0,1,1,0,0,1,0,3
2,25000,900,2,2,1,0,1,0,1,0,0,3
2,13000,1000,2,1,1,0,1,0,0,1,1,2
1,6000,360,2,1,0,1,1,0,1,0,1,2
1,7000,450,2,1,0,1,1,0,0,0,1,4
2,22000,900,2,2,0,1,1,0,1,0,4,5
2,40000,1100,2,2,0,1,1,0,0,0,2,4
2,22000,700,2,2,0,1,1,0,0,0,0,2
1,4500,400,2,1,0,1,1,0,0,1,1,2
3,15000,950,2,2,0,1,1,0,0,1,0,3
3,130000,3000,2,4,0,1,1,0,1,0,1,5
2,23000,950,2,2,1,0,1,0,0,1,3,3
3,45000,1100,2,3,0,1,1,0,1,0,1,4
1,15000,497,2,1,1,0,1,0,0,1,3,4
3,13000,100,2,2,0,1,1,0,1,0,3,4
2,10000,70,2,2,0,1,1,0,1,0,1,4
2,10000,55,2,2,0,1,1,0,0,1,2,4
1,6500,300,2,1,0,1,1,0,0,1,4,5
1,7000,400,2,1,1,0,0,0,0,1,2,4
2,7000,500,2,2,0,1,1,0,1,0,2,4
4,17401,650,2,2,0,1,1,0,0,0,4,4
1,5500,630,2,1,0,1,1,0,0,0,0,2
1,20000,450,2,1,0,1,0,1,0,1,1,3
2,7000,500,2,1,0,1,1,0,1,0,1,2
5,190000,200,2,5,1,0,0,0,0,1,2,2
2,13000,95,2,1,0,1,1,0,1,0,1,4
4,60000,272,2,3,1,0,0,0,0,0,0,4
2,17000,800,2,2,1,0,1,0,0,1,2,4
2,16000,50,2,2,0,1,1,0,0,1,2,4
1,9500,400,2,1,0,1,1,0,0,0,2,4
1,5000,450,2,1,0,1,1,0,0,1,0,3
3,27000,1800,2,3,1,0,1,0,1,0,2,4
3,29000,1800,2,3,1,0,1,0,1,0,2,4
3,29000,2000,2,3,1,0,1,0,1,0,1,4
4,37000,2700,2,4,1,0,1,0,1,0,2,3
4,36000,2700,2,3,1,0,1,0,1,0,2,3
3,35000,1800,2,3,1,0,0,0,1,0,4,4
4,42000,2700,2,4,1,0,0,0,1,0,2,4
3,37000,1800,2,3,1,0,1,0,1,0,1,4
3,30000,1800,2,3,1,0,1,0,1,0,2,3
3,20000,1200,2,2,0,1,1,0,1,0,2,3
1,8500,600,2,1,1,0,0,0,1,0,1,4
1,11000,350,2,1,0,1,1,0,0,0,2,5
2,14000,100,2,2,0,1,1,0,1,0,2,4
3,55000,1800,2,3,1,0,1,0,0,1,1,3
2,25000,900,2,2,1,0,0,0,1,0,3,4
3,20500,1150,2,2,1,0,1,0,0,1,3,4
4,28000,1400,2,2,1,0,1,0,1,0,2,4
1,5000,500,2,1,0,1,1,0,1,0,0,4
4,35000,300,2,3,1,0,1,0,1,0,2,4
3,30000,1800,2,3,1,0,1,0,1,0,2,4
1,10000,500,2,1,1,0,1,0,0,1,3,4
1,11000,500,2,1,0,1,1,0,0,1,0,4
2,17000,80,2,2,0,1,1,0,1,0,1,4
2,35000,1000,2,2,0,1,0,0,1,0,2,4
3,30000,1600,2,2,0,1,1,0,0,1,6,10
4,30000,1800,2,4,0,1,1,0,1,0,6,8
2,13000,400,2,2,1,0,1,0,1,0,0,4
2,13000,900,2,2,0,1,1,0,1,0,0,3
1,11000,480,2,1,1,0,1,0,0,1,4,5
1,13000,180,2,1,1,0,0,0,0,1,2,2
2,33000,1000,2,2,1,0,0,0,0,1,1,3
3,25000,1120,2,2,0,1,1,0,0,1,2,3
3,70000,1800,2,3,1,0,0,0,1,0,2,4
3,30000,1200,2,2,1,0,1,0,1,0,1,3
1,9000,550,2,1,0,1,1,0,1,0,1,4
2,14500,1400,2,1,0,1,0,0,0,1,3,4
3,50000,1600,2,2,1,0,0,0,1,0,2,4
1,20000,650,2,1,1,0,1,0,1,0,1,4
4,15000,120,2,4,0,1,1,0,0,0,0,2
2,7500,450,2,1,1,0,1,0,0,1,1,3
1,13500,520,2,1,0,1,1,0,0,0,0,4
1,14000,850,2,1,0,1,0,0,1,0,2,4
2,18000,850,2,2,1,0,0,0,1,0,1,4
2,14000,585,2,1,1,0,1,0,1,0,2,4
3,65000,1600,2,2,1,0,1,0,0,0,0,4
2,22000,950,2,2,0,1,1,0,0,1,2,5
1,4000,120,2,1,0,1,1,0,0,1,1,2
2,10000,500,2,1,0,1,1,0,1,0,3,3
1,7500,200,2,1,1,0,0,0,0,1,2,4
1,17000,550,2,1,0,1,1,0,1,0,2,4
1,18000,650,2,1,1,0,1,0,1,0,2,4
4,70000,2800,2,4,1,0,0,0,0,1,6,10
1,10000,50,2,1,0,1,1,0,0,0,3,4
2,15000,550,2,1,1,0,1,0,0,1,4,4
2,16500,90,2,2,0,1,1,0,1,0,4,5
3,100000,2925,2,3,0,1,1,0,1,0,1,4
1,7500,150,2,1,1,0,1,0,0,0,4,4
2,6000,450,2,1,0,1,1,0,0,1,1,3
2,18000,750,2,2,1,0,0,0,0,1,4,4
2,18000,975,2,1,0,1,1,0,1,0,0,3
3,8000,106,2,1,0,1,1,0,1,0,0,4
2,14000,750,2,2,0,1,1,0,0,0,4,6
2,11000,80,2,2,0,1,1,0,1,0,2,4
3,25000,96,2,2,0,1,1,0,0,1,2,5
1,9000,500,2,1,0,1,1,0,0,1,1,3
3,47000,1550,2,2,1,0,1,0,1,0,0,3
2,20000,1000,2,2,0,1,1,0,1,0,3,3
1,6000,400,2,1,0,1,1,0,0,1,2,4
1,5000,450,2,1,0,1,1,0,0,1,1,4
2,20000,1000,2,1,0,1,0,1,1,0,3,4
1,10000,450,2,1,0,1,1,0,0,1,2,4
3,15000,100,2,2,0,1,1,0,1,0,3,4
2,13500,550,2,2,1,0,1,0,1,0,2,4
1,5500,400,2,1,0,1,1,0,1,0,2,3
1,14000,60,2,1,0,1,1,0,0,0,1,5
4,18000,900,2,2,0,1,1,0,0,1,3,5
1,20000,700,2,1,0,1,1,0,1,0,1,5
2,9300,500,2,1,0,1,1,0,0,1,2,4
3,80000,2000,2,3,1,0,0,0,0,0,2,4
2,7500,400,2,1,1,0,0,0,1,0,2,3
3,30000,1500,2,2,1,0,0,0,0,1,1,4
2,13000,70,2,1,0,1,1,0,0,1,2,4
2,8500,60,2,2,0,1,1,0,0,1,2,4
3,44300,200,2,3,1,0,0,0,1,0,1,4
2,45000,1650,2,2,1,0,0,0,0,0,2,4
2,30000,1150,2,2,1,0,0,0,0,1,3,3
2,40000,1800,2,2,1,0,0,0,0,0,0,3
4,530000,4000,2,5,1,0,1,0,1,0,3,4
2,12000,900,2,1,0,1,1,0,0,1,1,2
2,13500,700,2,1,0,1,1,0,0,1,1,2
2,30000,900,2,2,0,1,1,0,0,1,2,4
1,9500,400,2,1,0,1,1,0,1,0,2,2
4,200000,2700,2,4,1,0,0,0,0,1,0,3
3,30000,2000,2,3,0,1,1,0,0,1,0,2
2,9000,450,2,1,0,1,1,0,0,1,1,3
2,13000,400,2,1,1,0,0,0,0,1,2,4
2,7000,500,2,1,0,1,1,0,1,0,1,5
1,18000,450,2,1,1,0,1,0,0,0,1,4
1,3500,350,2,1,0,1,1,0,0,1,1,3
4,65000,272,2,4,1,0,1,0,0,1,1,4
1,19000,545,2,1,0,1,1,0,0,0,2,3
2,23000,84,2,2,0,1,1,0,1,0,0,4
1,12000,600,2,1,0,1,1,0,0,0,2,4
2,15000,75,2,2,0,1,1,0,0,1,3,4
3,38000,165,2,2,1,0,0,0,1,0,2,4
3,50000,1100,2,3,1,0,0,0,0,1,1,4
1,6500,500,2,1,0,1,1,0,0,1,3,3
3,35000,150,2,3,1,0,0,0,1,0,1,3
2,15000,70,2,2,0,1,1,0,1,0,2,5
3,30000,250,2,2,0,1,1,0,1,0,1,2
2,10000,70,2,2,0,1,1,0,0,1,1,5
1,18000,300,2,1,1,0,0,0,1,0,3,4
3,30000,1800,2,3,1,0,0,0,1,0,1,4
1,16000,400,2,1,1,0,1,0,1,0,3,4
3,22000,1250,2,2,0,1,1,0,1,0,2,3
2,9000,480,2,1,0,1,1,0,1,0,1,4
2,20200,84,2,2,1,0,0,0,1,0,2,4
2,19500,84,2,2,1,0,0,0,1,0,2,4
2,21000,600,2,2,1,0,0,0,1,0,3,4
2,20000,600,2,2,1,0,0,0,1,0,0,4
2,13000,720,2,2,0,1,1,0,1,0,2,4
2,6500,75,2,1,1,0,1,0,0,1,1,1
3,25000,1000,2,2,0,1,1,0,0,1,1,4
2,20000,900,2,2,1,0,0,0,1,0,2,4
2,33000,2200,2,2,1,0,0,1,1,0,1,1
3,18000,900,2,1,1,0,1,0,1,0,0,4
1,13000,550,2,1,1,0,1,0,1,0,3,3
2,10000,450,2,1,0,1,1,0,0,0,4,5
2,10000,470,2,2,0,1,1,0,0,0,2,4
3,23000,125,2,2,0,1,1,0,1,0,3,4
1,20000,400,2,1,1,0,1,0,0,0,3,4
4,150000,2600,2,4,1,0,1,0,1,0,2,2
3,25000,1500,2,3,1,0,1,0,1,0,5,10
2,21000,80,2,1,0,1,1,0,1,0,3,4
3,30000,1100,2,2,1,0,1,0,1,0,3,3
2,22000,1000,2,2,0,1,1,0,1,0,4,5
2,14000,800,2,2,0,1,1,0,0,1,3,5
2,7000,50,2,1,0,1,1,0,0,0,2,5
2,18500,1000,2,2,0,1,1,0,1,0,2,5
1,8500,550,2,1,1,0,0,0,0,1,2,3
1,8000,450,2,1,1,0,0,0,0,1,0,4
2,10000,670,2,2,0,1,1,0,0,0,2,4
2,15000,700,2,1,0,1,1,0,1,0,1,3
3,37000,125,2,2,0,1,0,0,1,0,3,4
3,90000,1872,2,3,0,1,1,0,1,0,1,5
2,12000,650,2,1,1,0,1,0,0,1,2,4
2,13000,550,2,2,1,0,0,0,0,1,1,4
2,22000,84,2,2,1,0,0,0,1,0,0,4
1,4000,90,2,2,0,1,1,0,0,1,0,2
2,12000,1000,2,2,0,1,1,0,0,1,1,4
1,9000,65,2,1,0,1,1,0,0,1,3,4
2,14000,75,2,1,0,1,1,0,0,1,2,4
1,15000,250,2,1,1,0,0,0,0,0,0,4
2,12500,900,2,2,0,1,0,0,0,1,3,4
3,30000,900,2,3,1,0,0,0,1,0,3,4
2,9500,650,2,2,0,1,1,0,0,1,0,3
2,15000,900,2,2,0,1,1,0,1,0,4,5
1,12000,800,2,1,0,1,1,0,1,0,3,5
1,8000,410,2,1,1,0,0,0,0,1,2,4
3,70000,1500,2,3,0,1,1,0,0,0,2,3
4,250000,2800,2,4,1,0,1,0,0,1,2,3
3,31500,1800,2,2,1,0,0,0,1,0,2,4
2,30000,1400,2,2,1,0,0,0,1,0,0,4
3,60000,1600,2,3,0,1,1,0,1,0,3,4
3,35000,1200,2,2,1,0,0,0,1,0,3,4
3,55000,1150,2,3,1,0,1,0,0,1,2,4
2,20000,110,2,1,0,1,1,0,1,0,0,2
1,6500,300,2,1,0,1,1,0,0,0,3,3
2,17000,750,2,2,1,0,1,0,1,0,1,4
1,9300,450,2,1,1,0,0,0,1,0,1,4
2,7500,410,2,1,0,1,1,0,0,1,2,4
2,20000,800,2,1,0,1,1,0,0,0,2,5
3,18000,120,2,3,0,1,1,0,0,0,4,5
1,15000,650,2,1,1,0,0,0,0,0,2,4
2,13000,400,2,1,1,0,0,0,0,1,2,4
2,20000,810,2,2,0,1,1,0,1,0,3,3
3,12000,700,2,2,0,1,1,0,0,0,1,3
2,40000,1125,2,2,0,1,1,0,0,0,0,2
2,8000,600,2,2,0,1,1,0,0,1,4,5
3,95000,1300,2,3,1,0,0,0,0,0,1,4
3,68000,1450,2,3,1,0,1,0,1,0,2,4
3,18000,110,2,2,0,1,1,0,0,1,1,5
4,130000,3500,2,6,1,0,0,0,1,0,1,3
4,150000,4000,2,7,1,0,0,0,1,0,3,3
3,75000,2500,2,4,1,0,0,0,1,0,1,3
4,110000,3000,2,5,1,0,0,0,1,0,2,4
4,150000,3500,2,6,1,0,0,0,1,0,3,3
1,10000,240,2,1,0,1,0,0,1,0,4,5
3,24000,1250,2,2,1,0,0,0,0,1,2,4
3,28000,1000,2,2,0,1,1,0,1,0,2,5
3,28000,900,2,2,1,0,0,0,0,1,2,4
2,18000,900,2,2,1,0,1,0,1,0,0,4
3,27000,1250,2,3,1,0,1,0,0,1,3,4
2,17000,650,2,2,1,0,1,0,0,1,2,4
3,350000,3200,2,4,0,1,1,0,1,0,1,2
2,25000,900,2,1,0,1,1,0,1,0,2,3
3,16500,1250,2,2,1,0,0,0,0,1,2,4
2,14000,60,2,2,1,0,0,0,1,0,3,3
2,18000,90,2,2,0,1,1,0,0,1,3,4
2,10000,55,2,1,0,1,1,0,0,1,3,4
2,10000,50,2,1,0,1,1,0,0,1,1,2
4,100000,400,2,4,1,0,1,0,0,1,0,4
2,25000,680,2,1,1,0,0,0,0,0,2,4
2,22999,756,2,2,1,0,0,0,1,0,2,4
2,6000,500,2,1,0,1,1,0,0,1,2,3
2,40000,900,2,2,1,0,1,0,0,0,0,3
3,250000,2000,2,3,0,1,1,0,0,0,3,6
1,13000,40,2,1,1,0,1,0,0,0,3,3
1,14000,100,2,1,0,1,1,0,0,0,3,3
2,20000,950,2,2,1,0,1,0,1,0,2,3
1,5500,200,2,1,1,0,0,0,0,0,1,4
2,32000,900,2,2,1,0,1,0,0,0,0,4
2,8000,750,2,1,0,1,1,0,1,0,1,4
3,25000,1400,2,3,1,0,0,1,0,1,3,4
2,28000,100,2,2,1,0,1,0,1,0,2,4
2,22000,100,2,2,0,1,1,0,1,0,1,2
1,21000,100,2,1,0,1,1,0,1,0,0,1
2,30000,1000,2,2,0,1,1,0,1,0,2,4
1,12000,400,2,1,1,0,1,0,0,1,2,4
1,15000,70,2,1,0,1,1,0,0,1,2,3
1,18000,450,2,1,1,0,1,0,0,0,0,1
2,18000,900,2,1,1,0,1,0,0,1,3,4
1,10000,42,2,1,0,1,1,0,1,0,0,3
1,16000,400,2,1,1,0,1,0,0,0,2,4
2,20000,900,2,2,1,0,0,0,1,0,3,3
4,28000,1500,2,2,1,0,1,0,1,0,2,4
1,7000,70,2,1,0,1,1,0,1,0,1,4
2,30000,450,2,1,1,0,1,0,0,0,0,1
2,15000,900,2,1,1,0,1,0,1,0,0,4
1,8000,500,2,1,1,0,1,0,0,1,1,5
1,9000,400,2,2,1,0,1,0,0,1,2,3
3,33500,150,2,2,1,0,0,0,1,0,2,4
1,9500,450,2,1,1,0,1,0,0,1,1,3
2,10000,540,2,1,0,1,1,0,0,1,1,4
1,20000,400,2,1,1,0,1,0,0,0,3,4
1,10000,450,2,1,1,0,1,0,0,1,2,4
1,15000,700,2,1,0,1,1,0,0,1,4,5
3,55000,1450,2,2,1,0,0,0,0,0,0,4
2,20000,1000,2,2,1,0,0,0,1,0,2,4
2,16000,550,2,2,1,0,0,0,1,0,1,4
2,23000,900,2,2,1,0,1,0,0,0,2,3
3,150000,300,2,3,0,1,1,0,1,0,2,2
2,25000,1100,2,2,0,1,1,0,0,1,0,3
1,9000,600,2,1,1,0,0,0,1,0,1,4
1,11000,450,2,1,0,1,0,0,1,0,3,4
2,11500,550,2,1,1,0,1,0,0,1,2,4
3,16000,1000,2,2,0,1,1,0,0,1,1,4
3,23000,1250,2,2,1,0,0,0,0,1,2,4
4,30000,1950,2,4,1,0,1,0,1,0,2,4
3,110000,1750,2,4,1,0,0,0,1,0,4,4
1,3500,25,2,1,0,1,1,0,0,1,3,4
2,12100,700,2,1,1,0,0,0,0,1,3,4
2,19000,1800,2,1,1,0,0,0,0,1,1,2
2,40000,1000,2,2,0,1,1,0,0,0,3,3
2,8000,200,2,1,0,1,1,0,0,1,2,3
3,42000,1700,2,3,1,0,0,0,1,0,2,4
3,13000,70,2,2,0,1,1,0,1,0,0,4
3,44000,1700,2,3,1,0,0,0,1,0,3,4
1,11000,450,2,1,1,0,0,0,1,0,1,4
3,40000,1350,2,3,1,0,0,0,1,0,2,3
4,150000,2550,2,4,0,1,1,0,1,0,3,4
2,13000,650,2,2,1,0,1,0,0,1,2,4
2,17500,650,2,2,1,0,1,0,1,0,2,4
3,14500,1250,2,3,1,0,1,0,0,1,1,4
3,24000,1250,2,2,1,0,0,0,0,1,2,4
3,30000,1000,2,2,1,0,1,0,0,1,3,4
1,10000,500,2,1,0,1,1,0,1,0,2,3
1,10000,500,2,1,1,0,1,0,1,0,3,4
3,90000,1550,2,3,1,0,0,0,1,0,2,4
4,280000,3800,2,5,1,0,1,0,1,0,1,4
2,32000,1150,2,2,0,1,0,0,0,1,1,4
3,80000,2000,2,3,1,0,1,0,0,1,3,4
1,5500,30,2,1,1,0,1,0,0,0,2,3
1,6000,50,2,1,1,0,0,0,1,0,3,4
3,30000,1205,2,2,0,1,1,0,0,0,2,4
3,42000,1450,2,2,1,0,0,0,1,0,2,4
1,5500,200,2,1,0,1,1,0,0,1,2,4
2,7000,350,2,2,0,1,1,0,1,0,2,4
2,10000,700,2,1,0,1,0,0,0,1,0,1
1,17000,400,2,1,1,0,1,0,0,0,3,4
1,18000,700,2,1,0,1,1,0,1,0,1,5
2,14000,1000,2,2,1,0,0,0,1,0,1,4
1,17000,450,2,1,1,0,1,0,0,0,1,4
3,27000,1200,2,2,0,1,0,1,1,0,10,10
3,25000,1200,2,2,1,0,0,0,1,0,2,4
2,23000,900,2,2,0,1,1,0,1,0,3,4
2,24500,84,2,2,1,0,0,0,0,0,1,4
1,10000,200,2,1,1,0,1,0,0,1,1,2
2,35000,1300,2,2,0,1,0,0,0,1,2,3
2,27000,1300,2,2,1,0,1,0,0,0,0,2
1,7000,200,2,1,1,0,0,0,0,1,1,4
1,5000,300,2,1,1,0,1,0,1,0,0,4
2,5000,550,2,1,1,0,1,0,0,1,3,4
2,12000,950,2,1,0,1,0,0,1,0,2,2
2,30000,750,2,2,1,0,1,0,0,0,2,4
2,25000,950,2,2,1,0,1,0,1,0,0,4
1,6000,350,2,1,1,0,1,0,1,0,1,4
3,45000,2000,2,3,0,1,1,0,0,1,3,4
3,40000,180,2,3,1,0,0,0,0,1,0,4
2,8500,60,2,1,0,1,1,0,1,0,2,5
2,16500,950,2,1,1,0,0,0,0,1,2,4
3,100000,1400,2,3,1,0,1,0,1,0,1,4
3,52000,200,2,2,1,0,1,0,0,1,2,3
1,12500,450,2,1,1,0,1,0,0,0,2,3
2,14000,600,2,2,0,1,1,0,0,1,3,4
1,15000,350,2,1,0,1,1,0,0,1,1,3
1,5000,300,2,1,1,0,0,0,0,0,1,3
2,40000,95,2,2,1,0,1,0,1,0,3,3
1,17000,550,2,1,0,1,1,0,0,0,3,3
3,15000,900,2,3,0,1,1,0,0,0,1,3
1,6000,25,2,1,0,1,1,0,1,0,4,6
3,85000,325,2,3,1,0,0,0,0,1,1,3
2,18000,80,2,2,0,1,1,0,1,0,2,4
2,7500,77,2,1,0,1,1,0,0,1,3,4
2,10000,60,2,1,0,1,1,0,1,0,3,4
1,9000,100,2,1,0,1,1,0,0,0,1,1
3,24000,1300,2,2,0,1,1,0,1,0,3,4
2,12000,500,2,2,1,0,1,0,1,0,1,4
2,10500,500,2,2,1,0,1,0,1,0,2,3
2,31000,1200,2,2,0,1,1,0,1,0,3,4
1,9000,250,2,1,0,1,1,0,1,0,0,3
2,9000,700,2,1,0,1,1,0,1,0,4,5
3,27000,1050,2,2,1,0,0,1,0,1,0,4
2,12500,500,2,2,1,0,1,0,1,0,2,4
2,15000,1100,1,2,0,1,0,0,1,0,1,2
2,6500,1000,1,2,0,1,1,0,1,0,0,1
3,90000,2400,1,3,1,0,1,0,1,0,1,3
3,200000,3000,1,4,0,1,0,1,0,0,1,1
1,15000,650,1,1,1,0,1,0,1,0,0,2
2,15000,1000,1,2,1,0,0,0,1,0,17,31
2,7600,700,1,2,0,1,1,0,0,1,1,3
3,29000,1200,1,3,1,0,0,0,1,0,1,3
3,20000,1710,1,3,0,1,1,0,1,0,15,29
2,12000,600,1,2,0,1,1,0,0,0,1,3
2,10500,1080,1,2,0,1,1,0,0,1,1,2
2,29000,1300,1,2,0,1,1,0,1,0,0,2
2,26000,1027,1,2,0,1,0,0,1,0,15,19
3,25000,1350,1,3,0,1,0,1,0,0,0,2
2,10000,950,1,2,0,1,0,1,0,1,1,2
2,14000,1300,1,2,0,1,1,0,0,1,1,2
2,6000,600,1,1,0,1,1,0,0,1,1,3
3,40000,1428,1,2,0,1,0,0,0,1,0,2
2,23000,920,1,2,1,0,1,0,1,0,2,2
2,10000,600,1,2,1,0,1,0,1,0,0,2
2,10000,810,1,1,1,0,0,0,0,1,0,1
2,15000,1200,1,2,0,1,1,0,1,0,0,2
1,11000,550,1,1,0,1,1,0,1,0,3,4
2,20000,600,1,1,0,1,0,1,0,1,1,2
2,15000,850,1,1,0,1,1,0,0,0,0,2
4,22000,2117,1,4,1,0,1,0,1,0,20,20
2,6000,900,1,2,0,1,0,0,0,1,1,1
2,20000,1000,1,2,0,1,1,0,1,0,0,1
1,6500,500,1,1,0,1,1,0,0,1,2,3
2,12000,800,1,1,0,1,1,0,1,0,1,3
2,27000,1550,1,3,0,1,1,0,1,0,2,3
2,15000,1500,1,2,0,1,1,0,0,1,0,1
3,20000,1700,1,6,1,0,1,0,0,0,0,1
2,22000,700,1,2,0,1,1,0,1,0,3,4
1,7000,400,1,1,0,1,1,0,0,1,1,3
2,7000,450,1,1,0,1,1,0,1,0,1,2
1,6500,500,1,1,0,1,1,0,0,0,1,3
2,9000,770,1,2,0,1,1,0,1,0,1,2
1,4500,150,1,1,0,1,1,0,1,0,0,2
2,12000,850,1,2,0,1,0,1,0,1,0,2
2,18000,1100,1,2,1,0,0,0,1,0,0,3
2,8000,650,1,1,1,0,1,0,0,1,0,1
1,5000,550,1,1,0,1,1,0,0,1,1,1
2,14000,1000,1,2,0,1,1,0,0,1,1,3
1,6500,250,1,1,0,1,1,0,1,0,0,5
2,10000,790,1,2,1,0,1,0,1,0,2,2
2,13000,600,1,2,0,1,1,0,1,0,1,3
2,11200,700,1,2,0,1,1,0,0,1,1,2
1,8900,550,1,1,1,0,1,0,0,1,0,1
1,12000,500,1,1,0,1,1,0,0,1,0,2
3,45000,1800,1,3,1,0,0,0,0,1,2,4
3,35000,1550,1,2,1,0,0,0,1,0,3,4
3,34999,1462,1,3,1,0,0,1,1,0,3,4
2,11000,970,1,2,1,0,0,0,1,0,0,2
